"","name","n","p","m","N","kappa","sigma","ratio","averaged","centralized"
"12181",non-linear,616,124,40,24640,0.2,1,4.17802754246039,0.00319238352500751,0.000764088674036733
"12182",non-linear,616,124,40,24640,0.2,1,3.31999706188633,0.00262138328457791,0.000789573977239761
"12183",non-linear,616,124,40,24640,0.2,1,3.25725564685595,0.00337610273665244,0.00103648687812122
"12184",non-linear,616,124,40,24640,0.2,1,3.974912751635,0.00339412765615978,0.000853887334951861
"12185",non-linear,616,124,40,24640,0.2,1,2.83866648290272,0.00257222089418656,0.000906137057551157
"12186",non-linear,616,124,40,24640,0.2,1,3.95682070872944,0.00308000551619679,0.000778404113535332
"12187",non-linear,616,124,40,24640,0.2,1,3.81978208867312,0.00235536843918115,0.000616623771854834
"12188",non-linear,616,124,40,24640,0.2,1,3.17499104367132,0.00258143548104723,0.000813052838745101
"12189",non-linear,616,124,40,24640,0.2,1,3.63413874809454,0.00245903392105754,0.000676648331698085
"12190",non-linear,616,124,40,24640,0.2,1,4.41768688441308,0.00339096118309929,0.00076758748906891
"12191",non-linear,616,124,40,24640,0.2,1,3.49949258869361,0.00247081848460944,0.000706050497889985
"12192",non-linear,616,124,40,24640,0.2,1,3.51646991199097,0.00284525438201775,0.000809122345200677
"12193",non-linear,616,124,40,24640,0.2,1,3.42992232228073,0.00236994899887788,0.000690962877929546
"12194",non-linear,616,124,40,24640,0.2,1,4.49755261116432,0.00336335970044048,0.000747819979268632
"12195",non-linear,616,124,40,24640,0.2,1,3.64239884844993,0.00334232961279283,0.000917617688742463
"12196",non-linear,616,124,40,24640,0.2,1,3.60046122698878,0.00309314155354346,0.000859095920921884
"12197",non-linear,616,124,40,24640,0.2,1,2.75111323685144,0.00277475712642588,0.00100859429893969
"12198",non-linear,616,124,40,24640,0.2,1,5.37764861055095,0.00336307037962071,0.000625379347587413
"12199",non-linear,616,124,40,24640,0.2,1,3.13205686837533,0.00285860064963429,0.000912691170616295
"12200",non-linear,616,124,40,24640,0.2,1,5.36945946488962,0.00315234884462412,0.000587088675356807
"12201",non-linear,616,124,40,24640,0.2,1,3.70717079792823,0.00265814525996397,0.000717027999208854
"12202",non-linear,616,124,40,24640,0.2,1,3.30756371427447,0.00250717481589228,0.000758012553188938
"12203",non-linear,616,124,40,24640,0.2,1,4.16270443196051,0.00304753875662443,0.000732105487294741
"12204",non-linear,616,124,40,24640,0.2,1,3.21275114060584,0.00303025019353642,0.00094319480747737
"12205",non-linear,616,124,40,24640,0.2,1,3.65479865723944,0.00284364439233166,0.000778057742441969
"12206",non-linear,616,124,40,24640,0.2,1,3.43175609592295,0.00307982483202549,0.000897448637356375
"12207",non-linear,616,124,40,24640,0.2,1,3.20553631821718,0.00328525034451345,0.00102486760977976
"12208",non-linear,616,124,40,24640,0.2,1,4.29983349265281,0.0034433729686174,0.000800815420992729
"12209",non-linear,616,124,40,24640,0.2,1,3.22740154283676,0.00244120956383266,0.000756400940952309
"12210",non-linear,616,124,40,24640,0.2,1,3.8253737172989,0.00250102396374847,0.000653798595530281
"12211",non-linear,616,124,40,24640,0.2,1,3.60087827986206,0.00269297529286752,0.000747866238058644
"12212",non-linear,616,124,40,24640,0.2,1,4.08749957822014,0.00329287733122368,0.000805596983732909
"12213",non-linear,616,124,40,24640,0.2,1,3.21916052563785,0.00269484215812878,0.000837125746500269
"12214",non-linear,616,124,40,24640,0.2,1,3.77897226099489,0.00295197312077223,0.000781157657927625
"12215",non-linear,616,124,40,24640,0.2,1,4.19480002907443,0.0027187897621819,0.000648133342075378
"12216",non-linear,616,124,40,24640,0.2,1,3.98811608504682,0.00233354713006263,0.000585125176975693
"12217",non-linear,616,124,40,24640,0.2,1,4.06620585064091,0.00332492885194811,0.000817698113199073
"12218",non-linear,616,124,40,24640,0.2,1,4.3436893457167,0.00314136963101543,0.00072320310708065
"12219",non-linear,616,124,40,24640,0.2,1,4.98423855290146,0.0036263012988571,0.000727553719664186
"12220",non-linear,616,124,40,24640,0.2,1,3.95674438552204,0.00290030690418631,0.000733003353665882
"12221",non-linear,616,124,40,24640,0.2,1,4.13144345963622,0.00313657553555462,0.000759196045207601
"12222",non-linear,616,124,40,24640,0.2,1,3.48891598075744,0.00244042084713458,0.000699478250721522
"12223",non-linear,616,124,40,24640,0.2,1,4.52683431974524,0.0030886905952945,0.000682306967105507
"12224",non-linear,616,124,40,24640,0.2,1,2.94686097407645,0.00222028569634736,0.000753440937960501
"12225",non-linear,616,124,40,24640,0.2,1,3.95866960382862,0.00323052234874353,0.00081606263518914
"12226",non-linear,616,124,40,24640,0.2,1,4.38175911447863,0.00323697535561641,0.00073873877386835
"12227",non-linear,616,124,40,24640,0.2,1,4.06265963413395,0.00300085554949416,0.000738643110606991
"12228",non-linear,616,124,40,24640,0.2,1,3.63939578084017,0.00256244638127588,0.000704085660253288
"12229",non-linear,616,124,40,24640,0.2,1,3.38293580839779,0.00227048364563017,0.000671157767757205
"12230",non-linear,616,124,40,24640,0.2,1,3.13421845797386,0.0025973031506499,0.000828692442941244
"12231",non-linear,616,124,40,24640,0.2,1,3.23690314857311,0.0029319945339336,0.000905802367063741
"12232",non-linear,616,124,40,24640,0.2,1,4.50051926249539,0.00238290352020573,0.000529473018827718
"12233",non-linear,616,124,40,24640,0.2,1,3.04964493343703,0.00271121530301695,0.000889026546431861
"12234",non-linear,616,124,40,24640,0.2,1,3.05872487546778,0.00286130121454874,0.000935455567611701
"12235",non-linear,616,124,40,24640,0.2,1,2.95260006160027,0.00270603827477023,0.000916493334117045
"12236",non-linear,616,124,40,24640,0.2,1,4.59178934553314,0.00338739883073513,0.000737707803174892
"12237",non-linear,616,124,40,24640,0.2,1,4.45303425999044,0.00285938044502855,0.000642119570181499
"12238",non-linear,616,124,40,24640,0.2,1,5.02245478021736,0.00339094576983406,0.000675157053317921
"12239",non-linear,616,124,40,24640,0.2,1,4.63655427591428,0.00293304751068516,0.000632592079407244
"12240",non-linear,616,124,40,24640,0.2,1,3.38628502129801,0.00272406617631752,0.000804440901809659
"12241",non-linear,616,124,40,24640,0.2,1,3.48775839479531,0.00252851341726669,0.000724968054278048
"12242",non-linear,616,124,40,24640,0.2,1,4.42396715730811,0.00315656682214341,0.000713514976468342
"12243",non-linear,616,124,40,24640,0.2,1,2.65546412068511,0.00233063447188641,0.000877674999911167
"12244",non-linear,616,124,40,24640,0.2,1,3.9446600208391,0.00300971480078015,0.000762984587994968
"12245",non-linear,616,124,40,24640,0.2,1,3.36967947135798,0.00273822121842246,0.000812605840317196
"12246",non-linear,616,124,40,24640,0.2,1,3.17951859965622,0.00222623221597801,0.000700179019622255
"12247",non-linear,616,124,40,24640,0.2,1,3.63460898481827,0.00285797601729432,0.000786322828461621
"12248",non-linear,616,124,40,24640,0.2,1,3.70758503471393,0.00342801509165677,0.000924595136607911
"12249",non-linear,616,124,40,24640,0.2,1,3.45227506290211,0.00321520765462666,0.00093133009277767
"12250",non-linear,616,124,40,24640,0.2,1,4.46843829084665,0.0034518871270071,0.000772504150740562
"12251",non-linear,616,124,40,24640,0.2,1,4.07604341660969,0.0032614394727356,0.000800148364329334
"12252",non-linear,616,124,40,24640,0.2,1,2.67765996803261,0.00241655831890385,0.000902488870041027
"12253",non-linear,616,124,40,24640,0.2,1,4.11778735111419,0.00349842915239715,0.000849589562086189
