"","name","n","p","m","N","sigma","ratio","averaged","centralized"
"6884",non-linear,616,50,10,6160,1,1.8724920999429,0.00245641664054316,0.00131184352693294
"6885",non-linear,616,50,10,6160,1,1.79802395537104,0.00240697223893561,0.00133867640180517
"6886",non-linear,616,50,10,6160,1,1.66176140337484,0.00261792570606725,0.0015753920513201
"6887",non-linear,616,50,10,6160,1,1.29602656235137,0.00142926363881217,0.00110280427911837
"6888",non-linear,616,50,10,6160,1,1.73110609031452,0.00278147997882796,0.00160676459657224
"6889",non-linear,616,50,10,6160,1,2.52627250153259,0.00313478576608705,0.00124087396121571
"6890",non-linear,616,50,10,6160,1,2.18964286080294,0.0019964451419517,0.000911767474819892
"6891",non-linear,616,50,10,6160,1,1.89809876465841,0.00272943459476548,0.00143798344195049
"6892",non-linear,616,50,10,6160,1,1.87070180458101,0.00319455727448413,0.00170767851223601
"6893",non-linear,616,50,10,6160,1,2.13173722623034,0.00218676233292429,0.00102581233090875
"6894",non-linear,616,50,10,6160,1,1.59855333257631,0.00244103955114971,0.00152703041018694
"6895",non-linear,616,50,10,6160,1,0.9799995073835,0.00191722821232958,0.00195635630210507
"6896",non-linear,616,50,10,6160,1,1.69282214867301,0.00326856229336568,0.0019308362050484
"6897",non-linear,616,50,10,6160,1,2.82578879570767,0.0031901429862002,0.00112893893239508
"6898",non-linear,616,50,10,6160,1,2.03521314707401,0.00237273471158304,0.00116584089238725
"6899",non-linear,616,50,10,6160,1,1.73993153750308,0.00256023040902996,0.00147145468304119
"6900",non-linear,616,50,10,6160,1,1.64283222356443,0.00263608282459247,0.0016045964930448
"6901",non-linear,616,50,20,12320,1,1.4658578533348,0.0012440145178306,0.000848659721677982
"6902",non-linear,616,50,20,12320,1,1.87670982049388,0.00113831514135134,0.000606548294744781
"6903",non-linear,616,50,20,12320,1,2.70270639615909,0.00150129390780012,0.000555477986781568
"6904",non-linear,616,50,20,12320,1,2.41760072172304,0.00106257704237979,0.00043951717619545
"6905",non-linear,616,50,20,12320,1,1.95040732063807,0.00145591778829937,0.000746468582687164
"6906",non-linear,616,50,20,12320,1,1.23835366047361,0.00109522067528693,0.000884416714097701
"6907",non-linear,616,50,20,12320,1,1.93836670498472,0.00122691732084055,0.000632964504438399
"6908",non-linear,616,50,20,12320,1,2.26537330607052,0.00137467841255155,0.000606822023049282
"6909",non-linear,616,50,20,12320,1,1.74715622577474,0.00110721523601846,0.000633724231230371
"6910",non-linear,616,50,20,12320,1,1.50430061201018,0.0011153749929059,0.00074145751454255
"6911",non-linear,616,50,20,12320,1,2.27614218538356,0.00117856098501744,0.000517788823820264
"6912",non-linear,616,50,20,12320,1,2.62669104033352,0.00121732880519475,0.000463445752280092
"6913",non-linear,616,50,20,12320,1,1.75768636265637,0.00125463624649594,0.00071379984117293
"6914",non-linear,616,50,20,12320,1,3.20540905822211,0.00138294077314104,0.00043143971581215
"6915",non-linear,616,50,20,12320,1,1.66070274931882,0.00111241382560019,0.000669845236335322
"6916",non-linear,616,50,20,12320,1,2.01498305212756,0.00133078635538229,0.00066044543351228
"6917",non-linear,616,50,20,12320,1,2.39342396532475,0.0014935407111801,0.000624018449225083
"6918",non-linear,616,50,20,12320,1,1.86204276855346,0.00133844612229004,0.000718805252432424
"6919",non-linear,616,50,20,12320,1,2.59252480550896,0.00104567085907812,0.000403340734428512
"6920",non-linear,616,50,20,12320,1,2.18602159813371,0.00106561278759106,0.000487466724254148
"6921",non-linear,616,50,20,12320,1,2.83318823107707,0.00137723899827457,0.000486109247231694
"6922",non-linear,616,50,20,12320,1,2.15746038426313,0.00112251220939173,0.000520293312257096
"6923",non-linear,616,50,20,12320,1,2.15832152928751,0.00102336871269161,0.000474150259266255
"6924",non-linear,616,50,20,12320,1,2.54303205973572,0.00143028450614534,0.000562432746637879
"6925",non-linear,616,50,20,12320,1,2.01389257395623,0.00118058599461252,0.000586220938435311
"6926",non-linear,616,50,20,12320,1,1.77018592943544,0.00143990007171165,0.000813417420039531
"6927",non-linear,616,50,20,12320,1,2.68751803415089,0.00159842483039655,0.000594758736531255
"6928",non-linear,616,50,20,12320,1,2.43386464844928,0.00137146354957869,0.000563492119601847
"6929",non-linear,616,50,20,12320,1,2.24444905882897,0.00143745630958718,0.000640449514295132
"6930",non-linear,616,50,20,12320,1,2.00616752571961,0.000923225425853635,0.000460193585040947
"6931",non-linear,616,50,20,12320,1,2.44052058045855,0.00176184854038194,0.000721915051439928
"6932",non-linear,616,50,20,12320,1,1.92469251009571,0.00148814858834211,0.000773187706886285
"6933",non-linear,616,50,20,12320,1,2.65325609291941,0.000918209525436272,0.000346068940682599
"6934",non-linear,616,50,20,12320,1,1.72070650231375,0.00128799378816412,0.000748526135300949
"6935",non-linear,616,50,20,12320,1,1.51052523980519,0.00136157816548246,0.000901393852682698
"6936",non-linear,616,50,20,12320,1,2.08483868928643,0.00105286681594885,0.000505011165304695
"6937",non-linear,616,50,20,12320,1,2.29745984887548,0.00161594184352928,0.000703360210765042
"6938",non-linear,616,50,20,12320,1,1.90533956380012,0.00140860935694677,0.000739295705452814
"6939",non-linear,616,50,20,12320,1,1.73716813078812,0.00107648270501256,0.000619676752027553
"6940",non-linear,616,50,20,12320,1,2.54775608717046,0.00108476744357162,0.00042577366374831
"6941",non-linear,616,50,20,12320,1,1.81143122786716,0.00102218251423904,0.000564295513135542
"6942",non-linear,616,50,20,12320,1,2.79494386417686,0.00126964457806118,0.00045426478661499
"6943",non-linear,616,50,20,12320,1,2.581038235773,0.00129619533792671,0.000502199200291396
"6944",non-linear,616,50,20,12320,1,2.57070521225448,0.00154029767953207,0.000599173204375793
"6945",non-linear,616,50,20,12320,1,2.09319916735666,0.00108071534822901,0.000516298384350003
"6946",non-linear,616,50,20,12320,1,2.74984149175831,0.00115262743065999,0.000419161407708258
"6947",non-linear,616,50,20,12320,1,2.01247821618437,0.00152134415350017,0.000755955588122895
"6948",non-linear,616,50,20,12320,1,2.63514678303772,0.00116094171470834,0.000440560549484852
"6949",non-linear,616,50,20,12320,1,2.06480684087178,0.00165147284623727,0.000799819534470353
"6950",non-linear,616,50,20,12320,1,2.42875186995984,0.00156844768873141,0.000645783419924796
"6951",non-linear,616,50,20,12320,1,1.39945005524839,0.000967732382759481,0.000691509053238571
"6952",non-linear,616,50,20,12320,1,2.05933898972918,0.00105356244279391,0.000511602241325244
"6953",non-linear,616,50,20,12320,1,3.27594039731144,0.00106159424273583,0.00032405786247121
"6954",non-linear,616,50,20,12320,1,1.47705652699366,0.0010483849763646,0.000709779860963369
"6955",non-linear,616,50,20,12320,1,3.01643161845711,0.00139711841075677,0.000463169263379948
"6956",non-linear,616,50,20,12320,1,1.186189182948,0.000722323003454337,0.000608944183472631
"6957",non-linear,616,50,20,12320,1,1.64692538073398,0.00117897448140117,0.000715863933601981
"6958",non-linear,616,50,20,12320,1,2.11376295822471,0.00136069198452498,0.000643729695058989
"6959",non-linear,616,50,20,12320,1,1.56932044424798,0.000978627631922372,0.000623599619510045
"6960",non-linear,616,50,20,12320,1,2.33024866441071,0.00154400715039818,0.00066259329915275
"6961",non-linear,616,50,20,12320,1,2.25279312379762,0.00127468950283305,0.000565826257798698
"6962",non-linear,616,50,20,12320,1,1.78685123818058,0.00119369200403912,0.0006680421842249
"6963",non-linear,616,50,20,12320,1,2.45949182509179,0.00119950062949332,0.0004877026291594
"6964",non-linear,616,50,20,12320,1,3.19927813804089,0.00130358902952615,0.000407463488099356
"6965",non-linear,616,50,20,12320,1,1.92844127827781,0.0015673643164218,0.00081276227286606
"6966",non-linear,616,50,20,12320,1,1.95593866907729,0.00116940187841627,0.000597872467528818
"6967",non-linear,616,50,20,12320,1,2.31927439658108,0.00112394175047563,0.000484609217491673
"6968",non-linear,616,50,20,12320,1,1.91727608088435,0.00113192809863858,0.000590383466379276
"6969",non-linear,616,50,20,12320,1,2.02177047789388,0.00126630411567752,0.000626334259760612
"6970",non-linear,616,50,20,12320,1,2.03083705412407,0.00130477798692296,0.000642482854187297
"6971",non-linear,616,50,20,12320,1,2.45154880721165,0.00124210441876631,0.000506661101387192
"6972",non-linear,616,50,20,12320,1,2.36850633774687,0.00147982771335704,0.000624793647275936
"6973",non-linear,616,50,20,12320,1,2.83600637437743,0.00128660721331118,0.000453668660597994
"6974",non-linear,616,50,20,12320,1,2.17849227644178,0.00123636149043056,0.000567530811929231
"6975",non-linear,616,50,20,12320,1,1.95717070770401,0.000836799798167402,0.000427555856458258
"6976",non-linear,616,50,20,12320,1,1.49339070018232,0.00123517696909597,0.000827095661533969
"6977",non-linear,616,50,20,12320,1,2.41799608056872,0.00152012974729322,0.000628673371106409
"6978",non-linear,616,50,20,12320,1,1.79371396776995,0.0015205320545672,0.000847700403681204
"6979",non-linear,616,50,20,12320,1,2.13226103800032,0.000949130002815658,0.000445128427477047
"6980",non-linear,616,50,20,12320,1,2.22222467469061,0.0018670185260072,0.00084015740949647
"6981",non-linear,616,50,20,12320,1,1.60070875215832,0.000837475600156949,0.000523190492353926
"6982",non-linear,616,50,20,12320,1,2.52541861460938,0.000892145784891213,0.000353266495990094
"6983",non-linear,616,50,20,12320,1,1.5077610051105,0.00126812624135482,0.000841065816834734
"6984",non-linear,616,50,20,12320,1,2.01424489248099,0.00157460940212326,0.000781736822568669
"6985",non-linear,616,50,20,12320,1,1.47520675764518,0.00108696569715017,0.000736822612502979
"6986",non-linear,616,50,20,12320,1,1.94871090116307,0.00187498693915279,0.000962167830042785
"6987",non-linear,616,50,20,12320,1,1.44632184121742,0.00109873395751252,0.000759674593994704
"6988",non-linear,616,50,20,12320,1,1.89962352400279,0.00128564945947066,0.00067679171331886
"6989",non-linear,616,50,20,12320,1,2.22180305622282,0.00122330502881297,0.000550591118050155
"6990",non-linear,616,50,20,12320,1,1.93134499097191,0.00123642811668118,0.000640190189976867
"6991",non-linear,616,50,20,12320,1,2.01604959768018,0.00154209600453337,0.000764909755349185
"6992",non-linear,616,50,20,12320,1,2.06620356608244,0.00116690517830563,0.000564758089406509
"6993",non-linear,616,50,20,12320,1,1.59344645553552,0.00102411770411958,0.000642706066816281
"6994",non-linear,616,50,20,12320,1,2.30339789009165,0.00103380588391446,0.000448817761083095
"6995",non-linear,616,50,20,12320,1,1.97564964311218,0.000999923766861323,0.000506124033857631
"6996",non-linear,616,50,20,12320,1,2.08642215457557,0.00112814761845769,0.000540709182934832
"6997",non-linear,616,50,20,12320,1,2.36242947322033,0.00104590247508697,0.000442723258807493
"6998",non-linear,616,50,20,12320,1,1.41978517849097,0.00109338381651082,0.000770105106797165
"6999",non-linear,616,50,20,12320,1,1.71556800102849,0.00180916962875428,0.00105456013849039
"7000",non-linear,616,50,20,12320,1,1.68538002144034,0.00135827106713071,0.000805913829434104
"7001",non-linear,616,50,20,12320,1,2.05357474286872,0.00156956142062441,0.000764306936513951
"7002",non-linear,616,50,20,12320,1,2.56011292171996,0.00106935827301958,0.000417699650647112
"7003",non-linear,616,50,20,12320,1,1.72137751669341,0.0011231122664592,0.000652449712841944
"7004",non-linear,616,50,20,12320,1,1.75157912708378,0.00145723303664918,0.000831953871861527
"7005",non-linear,616,50,20,12320,1,2.52338070003566,0.000946704668729428,0.000375173143202708
"7006",non-linear,616,50,20,12320,1,1.62935538273683,0.00073136079699495,0.000448865118527108
"7007",non-linear,616,50,20,12320,1,1.6717578203687,0.00109064620412691,0.000652394856981359
"7008",non-linear,616,50,20,12320,1,1.92448860389338,0.00121073221616441,0.000629118932538762
"7009",non-linear,616,50,20,12320,1,2.47846155504964,0.0013678178184137,0.000551881797652618
"7010",non-linear,616,50,20,12320,1,2.11463951081012,0.00134496604825948,0.00063602616019608
"7011",non-linear,616,50,20,12320,1,2.20393571600521,0.00125437799581359,0.0005691536221788
"7012",non-linear,616,50,20,12320,1,1.5667812313433,0.00105794907673487,0.000675237267061096
"7013",non-linear,616,50,20,12320,1,1.99987062941096,0.00114008138017549,0.000570077565722983
"7014",non-linear,616,50,20,12320,1,1.90591978117835,0.00134885705959112,0.000707719743984805
"7015",non-linear,616,50,20,12320,1,2.02556798675846,0.000945718651413077,0.0004668905993753
"7016",non-linear,616,50,20,12320,1,2.94030307509898,0.00116908538698164,0.00039760710277878
"7017",non-linear,616,50,20,12320,1,2.03413742231409,0.000576445157090939,0.000283385552405383
"7018",non-linear,616,50,20,12320,1,1.78376592397765,0.00131109039226898,0.00073501257908625
"7019",non-linear,616,50,20,12320,1,1.35597597337778,0.00135570953713723,0.000999803509615375
"7020",non-linear,616,50,20,12320,1,1.56472303733979,0.00073466010231423,0.000469514466638926
"7021",non-linear,616,50,20,12320,1,1.97582171488604,0.000748639800607077,0.000378900482248346
"7022",non-linear,616,50,20,12320,1,2.12851900810273,0.00145153877444723,0.000681947762233548
"7023",non-linear,616,50,20,12320,1,1.84594369465808,0.00160689679414319,0.000870501521142461
"7024",non-linear,616,50,20,12320,1,1.77550675982346,0.00167513188996026,0.000943466917651622
"7025",non-linear,616,50,20,12320,1,2.04558917318572,0.00124582827258011,0.000609031514690659
"7026",non-linear,616,50,20,12320,1,2.15257263588985,0.00161757729032008,0.000751462349446523
"7027",non-linear,616,50,20,12320,1,2.36635962312229,0.00146351340358456,0.000618466182943712
"7028",non-linear,616,50,20,12320,1,2.82323516835334,0.00172911721318945,0.000612459504816229
"7029",non-linear,616,50,20,12320,1,1.8505006078369,0.00122184584531189,0.000660278543080373
"7030",non-linear,616,50,20,12320,1,1.81617490260382,0.00102278758087009,0.00056315478173591
"7031",non-linear,616,50,20,12320,1,1.34419706007866,0.000776049118886736,0.000577332849427094
"7032",non-linear,616,50,20,12320,1,4.51651165941354,0.00133097975206575,0.000294691977444951
"7033",non-linear,616,50,20,12320,1,1.90445534136076,0.00118353098310861,0.000621453786499904
"7034",non-linear,616,50,20,12320,1,2.49070627695845,0.00106452049522318,0.000427397041984064
"7035",non-linear,616,50,20,12320,1,2.49130429922199,0.000911470829150461,0.000365860898419797
"7036",non-linear,616,50,20,12320,1,2.44610903020997,0.0009719055536268,0.00039732715983775
"7037",non-linear,616,50,20,12320,1,1.99691474884951,0.00144081640407677,0.000721521239154992
"7038",non-linear,616,50,20,12320,1,1.92539139730736,0.0013052824172275,0.000677930949028296
"7039",non-linear,616,50,20,12320,1,2.64425457712115,0.00157136476635583,0.000594256233855746
"7040",non-linear,616,50,20,12320,1,1.66130661875299,0.000996567759211109,0.00059986985422303
"7041",non-linear,616,50,20,12320,1,2.31247760676071,0.00113271062585919,0.000489825554438937
"7042",non-linear,616,50,20,12320,1,2.09587249542585,0.00080390857257957,0.000383567499613677
"7043",non-linear,616,50,20,12320,1,2.29023631690514,0.00135203060440095,0.00059034545667671
"7044",non-linear,616,50,20,12320,1,2.66892145938885,0.00150685027368793,0.00056459146386158
"7045",non-linear,616,50,20,12320,1,1.51177994546721,0.000956680162732411,0.000632817074734215
"7046",non-linear,616,50,20,12320,1,1.8700461451743,0.00102431741746631,0.000547749808265207
"7047",non-linear,616,50,20,12320,1,2.24943822023813,0.00168695443832939,0.000749944774278264
"7048",non-linear,616,50,20,12320,1,2.68646618801494,0.001170079068055,0.0004355458011253
"7049",non-linear,616,50,20,12320,1,1.96174611395433,0.000924397793543439,0.000471211736813442
"7050",non-linear,616,50,20,12320,1,1.98320229174769,0.000983219413270612,0.000495773637092841
"7051",non-linear,616,50,20,12320,1,1.81404841275885,0.000966794057217318,0.000532948321785411
"7052",non-linear,616,50,20,12320,1,1.57632052707314,0.00130369397547999,0.00082704878423467
"7053",non-linear,616,50,20,12320,1,2.20424272583072,0.00162594537737376,0.000737643526422882
"7054",non-linear,616,50,20,12320,1,2.19182126903875,0.00117053639444677,0.000534047374656657
"7055",non-linear,616,50,20,12320,1,2.18587127086467,0.00125017319328071,0.000571933585451342
"7056",non-linear,616,50,20,12320,1,2.12223790969699,0.00108589966575182,0.000511676688457077
"7057",non-linear,616,50,20,12320,1,1.50712426022073,0.000998540418756814,0.000662546841765105
"7058",non-linear,616,50,20,12320,1,1.49671059833454,0.000806241428382389,0.000538675565790429
"7059",non-linear,616,50,20,12320,1,1.92708406002707,0.00149463210485148,0.000775592583558852
"7060",non-linear,616,50,20,12320,1,2.0446687928491,0.00131575663152394,0.000643505997707595
"7061",non-linear,616,50,20,12320,1,1.54057411475644,0.000789731346384363,0.000512621456390767
"7062",non-linear,616,50,20,12320,1,1.51194740028726,0.000802729244333253,0.000530924054752659
"7063",non-linear,616,50,20,12320,1,2.21544863896587,0.00100190916203813,0.000452237593964625
"7064",non-linear,616,50,20,12320,1,3.2589219671223,0.00146405487502228,0.000449245146030628
"7065",non-linear,616,50,20,12320,1,1.87047424639578,0.00126099736998376,0.000674159172420351
"7066",non-linear,616,50,20,12320,1,2.01145063784066,0.000847051321438616,0.000421114645074236
"7067",non-linear,616,50,20,12320,1,3.23840548033395,0.00165731427487253,0.000511768611107223
"7068",non-linear,616,50,20,12320,1,2.02631697188064,0.00163489004891855,0.00080682838450551
"7069",non-linear,616,50,20,12320,1,1.83694983154489,0.00117154578405907,0.000637766891583418
"7070",non-linear,616,50,20,12320,1,2.50336274985822,0.00173059003845006,0.000691306139530944
"7071",non-linear,616,50,20,12320,1,2.88041770244077,0.00127642388791133,0.000443138468017929
"7072",non-linear,616,50,20,12320,1,1.57094989790179,0.000967819782704743,0.000616072978519172
"7073",non-linear,616,50,20,12320,1,1.7983369290391,0.00126716422607653,0.000704631154270747
"7074",non-linear,616,50,20,12320,1,2.08091917958477,0.00194656321061537,0.000935434316581095
"7075",non-linear,616,50,20,12320,1,1.73370944251531,0.00106840891180425,0.000616256037836524
"7076",non-linear,616,50,20,12320,1,1.96769608210867,0.0010629336253294,0.000540191971206403
"7077",non-linear,616,50,20,12320,1,1.51657152783174,0.00088600847506544,0.000584218059488547
"7078",non-linear,616,50,20,12320,1,1.9262194013562,0.00111958250037601,0.00058123311372928
"7079",non-linear,616,50,20,12320,1,2.8485953374554,0.00137821229318068,0.000483821719097461
"7080",non-linear,616,50,20,12320,1,2.34565704703123,0.00132376477581822,0.000564347110117244
"7081",non-linear,616,50,20,12320,1,2.40074847610226,0.00123212643191984,0.000513225956065279
"7082",non-linear,616,50,20,12320,1,2.03168479119079,0.00102270682632124,0.000503378688837759
"7083",non-linear,616,50,20,12320,1,2.22763876959295,0.00101825586544309,0.000457100980348422
"7084",non-linear,616,50,20,12320,1,2.08648717498589,0.00135965910474387,0.000651649874029572
"7085",non-linear,616,50,20,12320,1,2.20799733555814,0.0013065444153779,0.000591732786238904
"7086",non-linear,616,50,20,12320,1,2.08690771329976,0.00139507695429852,0.000668490008162684
"7087",non-linear,616,50,20,12320,1,1.69156135076365,0.00120184517082854,0.000710494579629623
"7088",non-linear,616,50,20,12320,1,1.92431557413572,0.00105018098772258,0.000545742601597064
"7089",non-linear,616,50,20,12320,1,2.26594311709026,0.00101729812651739,0.000448951308108617
"7090",non-linear,616,50,20,12320,1,1.9187043542056,0.0011953380108515,0.000622992285513632
"7091",non-linear,616,50,20,12320,1,2.45961501827808,0.00158584309863274,0.00064475256771808
"7092",non-linear,616,50,20,12320,1,1.65350986163887,0.00141382483909157,0.000855044697278226
"7093",non-linear,616,50,20,12320,1,2.41048068137572,0.00160580857141338,0.000666177739494227
"7094",non-linear,616,50,20,12320,1,2.41005497905394,0.00170096461301693,0.000705778344394714
"7095",non-linear,616,50,20,12320,1,1.63371938520874,0.000954880232099889,0.000584482403003308
"7096",non-linear,616,50,20,12320,1,2.21842136944814,0.00111042593643712,0.000500547800219464
"7097",non-linear,616,50,20,12320,1,1.88119357462141,0.00122171824894332,0.000649437817258752
"7098",non-linear,616,50,20,12320,1,1.26602640284437,0.000672224446531894,0.000530971901550878
"7099",non-linear,616,50,20,12320,1,2.47864632749088,0.00149080480945338,0.000601459269488645
"7100",non-linear,616,50,20,12320,1,2.17640293332333,0.00153740773875911,0.000706398486796521
"7101",non-linear,616,50,20,12320,1,1.7828959245599,0.0014526373496153,0.000814762841512401
"7102",non-linear,616,50,20,12320,1,1.7858117595862,0.00106066810070432,0.000593941715867129
"7103",non-linear,616,50,20,12320,1,1.91906060068641,0.00123472781876732,0.000643402203310145
"7104",non-linear,616,50,20,12320,1,2.73595460869538,0.00123514960367395,0.000451451058343006
"7105",non-linear,616,50,20,12320,1,2.29203245459461,0.0011043072725573,0.000481802633441601
"7106",non-linear,616,50,20,12320,1,2.60446244636363,0.00118214620285033,0.000453892589044952
"7107",non-linear,616,50,20,12320,1,2.22705283961874,0.00140088952178173,0.000629032907015157
"7108",non-linear,616,50,20,12320,1,2.78717808199482,0.00184304741027522,0.000661259293828876
"7109",non-linear,616,50,20,12320,1,1.60138623656994,0.00093956887260491,0.000586722210512689
"7110",non-linear,616,50,20,12320,1,1.97347784540983,0.00111063415812778,0.000562780150134969
"7111",non-linear,616,50,20,12320,1,2.08635329458178,0.000754413538511296,0.000361594338058896
"7112",non-linear,616,50,20,12320,1,1.68731186556982,0.00104531766570515,0.000619516573690504
"7113",non-linear,616,50,20,12320,1,1.98330663350179,0.00114217082285119,0.000575892201214765
"7114",non-linear,616,50,20,12320,1,2.32815295577843,0.00127488110492589,0.000547593362266711
"7115",non-linear,616,50,20,12320,1,1.68513450551437,0.00103367866828653,0.000613410184708674
"7116",non-linear,616,50,20,12320,1,1.45490746318424,0.000775953512038908,0.000533335302535764
"7117",non-linear,616,50,20,12320,1,2.23541595095337,0.00154633898096546,0.000691745525169923
"7118",non-linear,616,50,20,12320,1,1.45636955951857,0.00108836967857985,0.000747316964616886
"7119",non-linear,616,50,20,12320,1,2.17642774317015,0.00147631130727982,0.000678318548324258
"7120",non-linear,616,50,20,12320,1,1.75765180238932,0.00132207788658129,0.00075218418391179
"7121",non-linear,616,50,20,12320,1,1.38407595306396,0.000923497680244062,0.000667230492806191
"7122",non-linear,616,50,20,12320,1,1.95850797371639,0.00129412374018337,0.000660770217712053
"7123",non-linear,616,50,20,12320,1,1.71010316228606,0.00127579994776627,0.000746036833275478
"7124",non-linear,616,50,20,12320,1,1.91368124115391,0.00102190658134425,0.000534000417294188
"7125",non-linear,616,50,20,12320,1,2.14462679012462,0.00142845169222068,0.000666060733176645
"7126",non-linear,616,50,20,12320,1,1.68329873061254,0.00115077113001994,0.000683640466835721
"7127",non-linear,616,50,20,12320,1,2.51775789013077,0.0011706127536781,0.000464942542039776
"7128",non-linear,616,50,20,12320,1,2.22785167308688,0.001016636480507,0.000456330415883728
"7129",non-linear,616,50,20,12320,1,2.17400506668414,0.00134573624821817,0.000619012470964811
"7130",non-linear,616,50,20,12320,1,2.56000242361661,0.0015524487872652,0.000606424733407866
"7131",non-linear,616,50,20,12320,1,2.615384059787,0.00152911977342958,0.000584663566984541
"7132",non-linear,616,50,20,12320,1,1.77638302927865,0.00135077234553985,0.000760406017889265
"7133",non-linear,616,50,20,12320,1,2.54900107171483,0.00153377533176616,0.000601716236523322
"7134",non-linear,616,50,20,12320,1,1.20471515503139,0.000948109248306941,0.000786998689563454
"7135",non-linear,616,50,20,12320,1,2.17020711064662,0.00116437681832693,0.00053652797127736
"7136",non-linear,616,50,20,12320,1,1.71393447126531,0.00121058430140903,0.000706318894744744
"7137",non-linear,616,50,20,12320,1,2.02247164068823,0.00145448712724746,0.000719163175386978
"7138",non-linear,616,50,20,12320,1,3.38684450926421,0.00210222160740569,0.00062070213192704
"7139",non-linear,616,50,20,12320,1,1.14856163976198,0.000875538127573482,0.000762290936126793
"7140",non-linear,616,50,20,12320,1,3.22929488986003,0.00145338550027611,0.000450062800037163
"7141",non-linear,616,50,20,12320,1,2.01761547415515,0.000917096333880783,0.000454544657110546
"7142",non-linear,616,50,20,12320,1,1.32457612033162,0.000953314068444901,0.000719712558464538
"7143",non-linear,616,50,20,12320,1,3.12823606980786,0.00151346624859808,0.000483808195681036
"7144",non-linear,616,50,20,12320,1,2.46128019579616,0.00187182699981198,0.000760509511679752
"7145",non-linear,616,50,20,12320,1,2.19894205415923,0.000928042599242394,0.000422040497832596
"7146",non-linear,616,50,20,12320,1,1.9434825797617,0.00128162866207192,0.000659449523972101
"7147",non-linear,616,50,20,12320,1,2.30200705507965,0.00154833074229404,0.000672600346240234
"7148",non-linear,616,50,20,12320,1,2.06313719624173,0.00100654952339221,0.000487873285996572
"7149",non-linear,616,50,20,12320,1,2.0439217804319,0.00113154648982004,0.00055361535879369
"7150",non-linear,616,50,20,12320,1,1.12193788422636,0.0010123692869171,0.000902339872064478
"7151",non-linear,616,50,20,12320,1,2.37818147932942,0.00104686379699349,0.000440195084392244
"7152",non-linear,616,50,20,12320,1,2.68272910410716,0.00117248325744714,0.000437048696289205
"7153",non-linear,616,50,20,12320,1,2.03245431891775,0.00109962873593139,0.000541034908236916
"7154",non-linear,616,50,20,12320,1,2.52167544203336,0.00122191832232049,0.000484566055548843
"7155",non-linear,616,50,20,12320,1,2.75556180298498,0.0012744499382011,0.000462500945114184
"7156",non-linear,616,50,20,12320,1,2.28192746682406,0.00101092097245313,0.000443011877963021
"7157",non-linear,616,50,20,12320,1,2.20568913891652,0.00148523282510211,0.000673364527619558
"7158",non-linear,616,50,20,12320,1,1.58516706773524,0.00115691017110414,0.000729834851260844
"7159",non-linear,616,50,20,12320,1,1.63541355217562,0.00109150505824561,0.000667418376711849
"7160",non-linear,616,50,20,12320,1,2.23292131466643,0.00108762705215574,0.000487087048259117
"7161",non-linear,616,50,20,12320,1,2.4586247693708,0.000851346470717047,0.000346269378443999
"7162",non-linear,616,50,20,12320,1,1.98181051794191,0.00134763049659208,0.000679999669187132
"7163",non-linear,616,50,20,12320,1,1.66662190305218,0.000894419344909244,0.000536666020812064
"7164",non-linear,616,50,20,12320,1,1.90874474434606,0.000921424786806819,0.000482738611087833
"7165",non-linear,616,50,20,12320,1,1.15870360403437,0.00083288866272559,0.000718810798400593
"7166",non-linear,616,50,20,12320,1,2.21892141239149,0.00166702058301824,0.00075127517978276
"7167",non-linear,616,50,20,12320,1,1.5541522801181,0.000934875688781428,0.000601534161575458
"7168",non-linear,616,50,20,12320,1,1.52402318942413,0.00115769864564603,0.000759633221908831
"7169",non-linear,616,50,20,12320,1,1.83548164317713,0.00102108081315139,0.000556301293966606
"7170",non-linear,616,50,20,12320,1,1.91464351388484,0.00141547385261711,0.000739288458844796
"7171",non-linear,616,50,20,12320,1,2.14806883791125,0.00151785736134752,0.000706614860082166
"7172",non-linear,616,50,20,12320,1,2.87452456274231,0.00132916021632728,0.000462393062684167
"7173",non-linear,616,50,20,12320,1,2.67642329819312,0.00107316857257887,0.00040097116674458
"7174",non-linear,616,50,20,12320,1,2.50407315565621,0.00180606122232881,0.000721249384527476
"7175",non-linear,616,50,20,12320,1,2.58146643091807,0.00143243584477543,0.00055489229982588
"7176",non-linear,616,50,20,12320,1,2.03604131886072,0.00119627629475303,0.000587550106999995
"7177",non-linear,616,50,20,12320,1,3.37245350266708,0.0016232527385746,0.000481326944104897
"7178",non-linear,616,50,20,12320,1,1.54755774613765,0.00141732349254738,0.00091584530275829
"7179",non-linear,616,50,20,12320,1,1.95271392603879,0.00131199603745933,0.000671883382386072
"7180",non-linear,616,50,20,12320,1,1.72951324627694,0.000760007990994915,0.000439434617012016
"7181",non-linear,616,50,20,12320,1,1.9559563048246,0.00117092425620193,0.000598645405990773
"7182",non-linear,616,50,20,12320,1,1.90222978907888,0.000873976572364586,0.000459448473250854
"7183",non-linear,616,50,20,12320,1,1.63554413857963,0.000959179210146243,0.000586458773885021
"7184",non-linear,616,50,20,12320,1,2.061153615466,0.00117089592008406,0.000568077949793827
"7185",non-linear,616,50,20,12320,1,1.86024389488435,0.00105862894800342,0.000569080726949107
"7186",non-linear,616,50,20,12320,1,2.43114918388998,0.00156942483476614,0.000645548551757308
